vol_7d_USDC,m2_supply,high_USDC,lower_shadow_USDC,turnover_rate_USDC,fed_balance_sheet,low_USDC,close_USDC,vol_30d_USDC,open_USDC,vol_7d_USDC_lag3,vol_7d_USDC_lag7,ma7_USDC,us_10y_yield,vol_ma7_USDC,vol_share_USDC,usdt_usdc_spread,vol_share_DAI,gt_stablecoin,vol_share_USDT,return_7d_USDC,ma30_USDC,dxy_change_7d,btc_dominance,ma30_dev_USDC,yield_spread_2s10s_lag3,vix,return_3d_USDC,return_1d_USDC_lag1,dxy,eth_fees_ratio,gt_fear_total,credit_spread,tvl_justlend_change_1d,return_1d_USDC,tvl_compound_finance,m2_change_pct,credit_spread_change_7d,ma7_dev_USDC,supply_change_USDC,volume_ratio_USDC_lag3,return_1d_USDC_lag3,gt_fear_total_lag3,gas_price_gwei_lag7,eth_daily_fees_usd,usdt_dai_spread,lending_tvl_total_change_1d,mcap_change_7d_USDC,tvl_compound_finance_change_1d,gt_depeg,gas_price_gwei_lag1,tvl_aave_change_1d,eth_fees_ma7,fed_bs_change_pct,yield_spread_change_7d,volume_ratio_USDC,gt_fear_ma7,volume_ratio_USDC_lag1,gas_price_gwei,gas_price_ma7
0.0043076072595906,9.638466762627425,1.0238604469,0.0115976296857824,0.8765914556689852,15.237633587676651,1.0073011635,1.0191205462,,1.0121993853,0.0037650941301199,0.0037861178891713,1.0058955224571429,1.6050000190734863,19.569611325295917,0.0103187984079329,-0.0172203975999998,0.0004421294699939,16,0.9892390721220732,0.018302645311625,,0.0035856825318365,65.6218,,0.1909999942779541,18.229999542236328,0.0162817090821043,0.0101282652320515,97.95999908447266,,0,2.04,,0.0068528098197957,,,0.06,0.013225023742857,-337717.0,0.9054125595757856,0.001913057653111,0.0,,,-0.0157236764999999,,0.0246951583143646,,0,,,,,-0.0909999465942381,1.248873384033068,0.0,0.9483594658919448,,
0.0043777784431822,9.638466762627425,1.0269382695,0.0188078566967882,1.1115910474129542,15.237633587676651,1.0049329955,1.0241959257,,1.0190755887,0.0037396649681477,0.0038148193941832,1.0089747247,1.6410000324249268,19.652527230053547,0.0112552468476895,-0.0234359718999999,0.0003853990491289,18,0.9883593541031812,0.0214976294967081,,0.0050240733097757,66.0878,,0.1909999942779541,16.280000686645508,0.0221155523848746,0.0068528098197957,98.0199966430664,,0,2.04,,0.0049801561934206,,,0.07,0.0152212009999999,-3161612.0,0.8113478297992622,-0.0007558848441572,0.0,,,-0.0125017941999998,,0.0249575250503826,,0,,,,,-0.0480000209808348,1.465986522590001,0.0,1.248873384033068,,
0.0041349530259755,9.638466762627425,1.0297545052,0.0121452644074659,0.8445916623664946,15.239011827046067,1.0126456889,1.0250957478,,1.0243698912,0.0039270147129727,0.0038056751831741,1.0123291135,1.593999981880188,19.68209785037878,0.0089360095918806,-0.0227995286,0.0003817537204682,0,0.9906822366876512,0.0234428607656604,,0.0047164881598489,66.2806,,0.1909999942779541,16.389999389648438,0.0127560845036713,0.0049801561934206,97.98999786376952,,0,2.05,,0.0008785644205575,,-0.01004613349679,0.0799999999999998,0.0127666342999999,904453.0,0.9483594658919448,0.0101282652320515,0.0,,,0.0031011437,,-0.0021033715274199,,0,,,,-0.0052702374386205,-0.0650000715255736,1.081340556823637,0.0,1.465986522590001,,
0.0066188018729364,9.638466762627425,1.0518677996,0.0207083991389508,0.6979698748759543,15.239011827046067,1.0224089847,1.0440291572,,1.0244040688,0.0043076072595906,0.0037591520634478,1.0184934762428572,1.5579999685287476,19.680580712297374,0.0071960319715888,-0.042576916,0.0004157947248328,0,0.9923881733035784,0.0431126596412114,1.0069101123600002,0.001842566288027,66.233,0.0371190448399998,0.1650000190734863,15.489999771118164,0.0244412803695077,0.0008785644205575,97.87000274658205,,0,2.08,,0.0184698936081177,,-0.01004613349679,0.1,0.0255356809571427,968713.0,1.248873384033068,0.0068528098197957,0.0,,,-0.0141706299999999,,0.0206997467545642,,0,,,,-0.0052702374386205,-0.0820000410079954,0.8973805129354195,0.0,1.081340556823637,,
0.0103950875079425,9.638466762627425,1.0460535358,0.0065408599166517,0.8054956751962155,15.239011827046067,1.0216476597,1.0283741107,0.0057382800366986,1.0436270921,0.0043777784431822,0.0037650941301199,1.0221478697,1.5199999809265137,19.699267805083217,0.0088518029099043,-0.0277262687999999,0.0004034184441077,20,0.990744778645988,0.0255094970805183,1.00771994165,-0.0047010637878989,66.2315,0.0206541690499999,0.1910000324249268,18.84000015258789,0.0040794782474304,0.0184698936081177,97.38999938964844,,0,2.13,,-0.0149948364871203,,-0.01004613349679,0.1499999999999999,0.006226241,-5383800.0,1.465986522590001,0.0049801561934206,0.0,,,-0.004940358,,0.0096928003368661,,0,,,,-0.0052702374386205,-0.0010000133514405,1.0074139022919062,0.0,0.8973805129354195,,
0.010398593231721,9.638466762627425,1.0367413349,0.0051604769403874,0.7017675615028932,15.239011827046067,1.0222433652,1.0275459926,0.0057457981673687,1.0285948916,0.0041349530259755,0.0037396649681477,1.025792245757143,1.5199999809265137,19.718310734921108,0.0089383356520919,-0.0263301322999998,0.0004238579012536,0,0.9906378064466544,0.0254588145421414,1.0084709078666667,-0.0047010637878989,65.9962,0.0190750847333331,0.173999981880188,18.84000015258789,0.0023902594516254,-0.0149948364871203,97.38999938964844,,0,2.13,,-0.0008052692997457,,-0.01004613349679,0.1499999999999999,0.001753746842857,-1664027.0,1.081340556823637,0.0008785644205575,0.0,,,-0.0103646594999999,,0.0051606846571334,,0,,,,-0.0052702374386205,-0.0010000133514405,0.8568530354993,0.0,1.0074139022919062,,
0.0100240182179462,9.638466762627425,1.0368283425,0.0060334986906297,0.8616390546515776,15.239011827046067,1.0220062817,1.0282099853,0.0057450668559222,1.0275418491,0.0066188018729364,0.0039270147129727,1.028081637928571,1.5199999809265137,19.753476787384137,0.0093770245204743,-0.0276659106999999,0.0004142468010306,0,0.9902087286784949,0.0158328341472859,1.0092354745033334,-0.0047010637878989,65.3739,0.0189745107966665,0.1479999685287476,18.84000015258789,-0.0151520403342237,-0.0008052692997457,97.38999938964844,,0,2.13,,0.000646192681186,,-0.01004613349679,0.1499999999999999,0.0001283473714286,-2244279.0,0.8973805129354195,0.0184698936081177,0.0,,,0.0041508324,,-0.0063084754354221,,0,,,,-0.0052702374386205,-0.0010000133514405,1.0130175643346258,0.0,0.8568530354993,,
0.0098968211501537,9.642687563950917,1.0334404041,0.0032890704312599,0.8754149760326974,15.239011827046067,1.0230578896,1.026433903,0.0057254925062598,1.0282099853,0.0103950875079425,0.0043076072595906,1.0291264031857144,1.5199999809265137,19.751212427950673,0.0096384722781751,-0.0275210560999999,0.0004271680734151,24,0.9899343596484096,0.007176144988215,1.0098010692033337,-0.0016332792385684,65.2639,0.0166328337966665,0.1899999809265136,17.969999313354492,-0.0018866749753931,0.000646192681186,97.8000030517578,,0,2.1,,-0.0017273536781319,,-0.0079070216670422,0.06,-0.0026925001857143,-228110.0,1.0074139022919062,-0.0149948364871203,0.0,,,0.0011882348,,-0.0139130632473576,,0,,,,-0.0052702374386205,-0.0050000381469728,1.0256094110452367,0.0,1.0130175643346258,,
0.0097856524636749,9.642687563950917,1.0292407602,0.0046535048995642,0.8673025032846079,15.239011827046067,1.0196687082,1.0244359258,0.005737410340957,1.0255378801,0.010398593231721,0.0043777784431822,1.0291606889142857,1.6030000448226929,19.704848634051597,0.0102410661923655,-0.0226907427,0.0004384424282335,24,0.9893204913794008,0.0002343302623821,1.010332378043333,-0.0006120950892523,65.0273,0.0141035477566666,0.1899999809265136,16.049999237060547,-0.0030266935226233,-0.0017273536781319,97.95999908447266,,0,2.09,,-0.0019465229998351,,-0.0079070216670422,0.0499999999999998,-0.0047247631142857,-773379.0,0.8568530354993,-0.0008052692997457,0.0,,,-0.0016200613000001,,-0.0243561112348213,,0,,,,-0.0052702374386205,0.002000012397766,1.059068299280385,0.0,1.0256094110452367,,
0.0101626324174439,9.642687563950917,1.0354009391,0.0090810580203372,1.0747892263626952,15.242636833555217,1.0224989242,1.03186939,0.005753541074918,1.0241841744,0.0100240182179462,0.0041349530259755,1.0301283520857143,1.64900004863739,19.738593760694584,0.0099703963916314,-0.0290310706,0.0003957450253957,17,0.9896338585829728,0.0066078141622742,1.0112907149466668,0.0028574220369528,64.4224,0.0205786750533332,0.1899999809265136,15.149999618530272,0.0035590052151968,-0.0019465229998351,98.2699966430664,,0,2.07,,0.0072561533745461,,-0.0079070216670422,0.02,0.0017410379142857,-1727494.0,1.0130175643346258,0.000646192681186,0.0,,,-0.0163470858000001,,-0.0355720866096201,,0,,,,0.0041361171251588,0.0350000667572021,1.2542176729456755,0.0,1.059068299280385,,
